TIME_STAMP	Qualcomm 5G-NR MAC UL DCI Info_Ver2[Per Slot] PCell UL DCI UL_DCI Slot Info BWP Ind
2022-03-02 17:36:08.096254	1
2022-03-02 17:36:08.099349	1
2022-03-02 17:36:08.102335	1
2022-03-02 17:36:08.103328	1
2022-03-02 17:36:08.105328	1
2022-03-02 17:36:08.109229	1
2022-03-02 17:36:08.111229	1
2022-03-02 17:36:08.114356	1
2022-03-02 17:36:08.117333	1
2022-03-02 17:36:08.120330	1
2022-03-02 17:36:08.120368	1
2022-03-02 17:36:08.123368	1
2022-03-02 17:36:08.126240	1
2022-03-02 17:36:08.129366	1
2022-03-02 17:36:08.132334	1
2022-03-02 17:36:08.133335	1
2022-03-02 17:36:08.135335	1
2022-03-02 17:36:08.139233	1
2022-03-02 17:36:08.141233	1
2022-03-02 17:36:08.144335	1
2022-03-02 17:36:08.147334	1
2022-03-02 17:36:08.150334	1
2022-03-02 17:36:08.150358	1
2022-03-02 17:36:08.153358	1
2022-03-02 17:36:08.156247	1
2022-03-02 17:36:08.159343	1
2022-03-02 17:36:08.162336	1
2022-03-02 17:36:08.163329	1
2022-03-02 17:36:08.165329	1
2022-03-02 17:36:08.169234	1
2022-03-02 17:36:08.171234	1
2022-03-02 17:36:08.174333	1
2022-03-02 17:36:08.177332	1
2022-03-02 17:36:08.180333	1
2022-03-02 17:36:08.180357	1
2022-03-02 17:36:08.183357	1
2022-03-02 17:36:08.186239	1
2022-03-02 17:36:08.189348	1
2022-03-02 17:36:08.192333	1
2022-03-02 17:36:08.193338	1
2022-03-02 17:36:08.195338	1
2022-03-02 17:36:08.199234	1
2022-03-02 17:36:08.201234	1
2022-03-02 17:36:08.204334	1
2022-03-02 17:36:08.207331	1
2022-03-02 17:36:08.210333	1
2022-03-02 17:36:08.210333	1
2022-03-02 17:36:08.213311	1
2022-03-02 17:36:08.216240	1
2022-03-02 17:36:08.219350	1
2022-03-02 17:36:08.222332	1
2022-03-02 17:36:08.223281	1
2022-03-02 17:36:08.225281	1
2022-03-02 17:36:08.229235	1
2022-03-02 17:36:08.231235	1
2022-03-02 17:36:08.234335	1
2022-03-02 17:36:08.237332	1
2022-03-02 17:36:08.240329	1
2022-03-02 17:36:08.240367	1
2022-03-02 17:36:08.243367	1
2022-03-02 17:36:08.246240	1
2022-03-02 17:36:08.249361	1
2022-03-02 17:36:08.252333	1
2022-03-02 17:36:08.253337	1
2022-03-02 17:36:08.255337	1
2022-03-02 17:36:08.259234	1
2022-03-02 17:36:08.261234	1
2022-03-02 17:36:08.264335	1
2022-03-02 17:36:08.267331	1
2022-03-02 17:36:08.270332	1
2022-03-02 17:36:08.270359	1
2022-03-02 17:36:08.273359	1
2022-03-02 17:36:08.276246	1
2022-03-02 17:36:08.279348	1
2022-03-02 17:36:08.282333	1
2022-03-02 17:36:08.283331	1
2022-03-02 17:36:08.285331	1
2022-03-02 17:36:08.289235	1
2022-03-02 17:36:08.291235	1
2022-03-02 17:36:08.294333	1
2022-03-02 17:36:08.297334	1
2022-03-02 17:36:08.300330	1
2022-03-02 17:36:08.300359	1
2022-03-02 17:36:08.303359	1
2022-03-02 17:36:08.306237	1
2022-03-02 17:36:08.309341	1
2022-03-02 17:36:08.312335	1
2022-03-02 17:36:08.313340	1
2022-03-02 17:36:08.315340	1
2022-03-02 17:36:08.319233	1
2022-03-02 17:36:08.321233	1
2022-03-02 17:36:08.324334	1
2022-03-02 17:36:08.327358	1
2022-03-02 17:36:08.330337	1
2022-03-02 17:36:08.330361	1
2022-03-02 17:36:08.333361	1
2022-03-02 17:36:08.336253	1
2022-03-02 17:36:08.339355	1
2022-03-02 17:36:08.342320	1
2022-03-02 17:36:08.343314	1
2022-03-02 17:36:08.345314	1
2022-03-02 17:36:08.349262	1
2022-03-02 17:36:08.351262	1
2022-03-02 17:36:08.354348	1
2022-03-02 17:36:08.357333	1
2022-03-02 17:36:08.360328	1
2022-03-02 17:36:08.360376	1
2022-03-02 17:36:08.363376	1
2022-03-02 17:36:08.366242	1
2022-03-02 17:36:08.369382	1
2022-03-02 17:36:08.372351	1
2022-03-02 17:36:08.373333	1
2022-03-02 17:36:08.375334	1
2022-03-02 17:36:08.379223	1
2022-03-02 17:36:08.381223	1
2022-03-02 17:36:08.384335	1
2022-03-02 17:36:08.387330	1
2022-03-02 17:36:08.390328	1
2022-03-02 17:36:08.390360	1
2022-03-02 17:36:08.393360	1
2022-03-02 17:36:08.396245	1
2022-03-02 17:36:08.399341	1
2022-03-02 17:36:08.402325	1
2022-03-02 17:36:08.403337	1
2022-03-02 17:36:08.405337	1
2022-03-02 17:36:08.409231	1
2022-03-02 17:36:08.411231	1
2022-03-02 17:36:08.414340	1
2022-03-02 17:36:08.417342	1
2022-03-02 17:36:08.420324	1
2022-03-02 17:36:08.420361	1
2022-03-02 17:36:08.423361	1
2022-03-02 17:36:08.426236	1
2022-03-02 17:36:08.429349	1
2022-03-02 17:36:08.432337	1
2022-03-02 17:36:08.433350	1
2022-03-02 17:36:08.435350	1
2022-03-02 17:36:08.439237	1
2022-03-02 17:36:08.441237	1
2022-03-02 17:36:08.444337	1
2022-03-02 17:36:08.447332	1
2022-03-02 17:36:08.450334	1
2022-03-02 17:36:08.450334	1
2022-03-02 17:36:08.453312	1
2022-03-02 17:36:08.456245	1
2022-03-02 17:36:08.459347	1
2022-03-02 17:36:08.462339	1
2022-03-02 17:36:08.463331	1
2022-03-02 17:36:08.465331	1
2022-03-02 17:36:08.469236	1
2022-03-02 17:36:08.471236	1
2022-03-02 17:36:08.474333	1
2022-03-02 17:36:08.477331	1
2022-03-02 17:36:08.480328	1
2022-03-02 17:36:08.480366	1
2022-03-02 17:36:08.483366	1
2022-03-02 17:36:08.486238	1
2022-03-02 17:36:08.489369	1
2022-03-02 17:36:08.492333	1
2022-03-02 17:36:08.493338	1
2022-03-02 17:36:08.495338	1
2022-03-02 17:36:08.499234	1
2022-03-02 17:36:08.501234	1
2022-03-02 17:36:08.504334	1
2022-03-02 17:36:08.507332	1
2022-03-02 17:36:08.510332	1
2022-03-02 17:36:08.510358	1
2022-03-02 17:36:08.513358	1
2022-03-02 17:36:08.516239	1
2022-03-02 17:36:08.519363	1
2022-03-02 17:36:08.522331	1
2022-03-02 17:36:08.523329	1
2022-03-02 17:36:08.525329	1
2022-03-02 17:36:08.529236	1
2022-03-02 17:36:08.531236	1
2022-03-02 17:36:08.534333	1
2022-03-02 17:36:08.537330	1
2022-03-02 17:36:08.540329	1
2022-03-02 17:36:08.540356	1
2022-03-02 17:36:08.543356	1
2022-03-02 17:36:08.546237	1
2022-03-02 17:36:08.549341	1
2022-03-02 17:36:08.552331	1
2022-03-02 17:36:08.553337	1
2022-03-02 17:36:08.555337	1
2022-03-02 17:36:08.559232	1
2022-03-02 17:36:08.561232	1
2022-03-02 17:36:08.564332	1
2022-03-02 17:36:08.567330	1
2022-03-02 17:36:08.570329	1
2022-03-02 17:36:08.570356	1
2022-03-02 17:36:08.573356	1
2022-03-02 17:36:08.576240	1
2022-03-02 17:36:08.579342	1
2022-03-02 17:36:08.582331	1
2022-03-02 17:36:08.583281	1
2022-03-02 17:36:08.585281	1
2022-03-02 17:36:08.589233	1
2022-03-02 17:36:08.591233	1
2022-03-02 17:36:08.594331	1
2022-03-02 17:36:08.597335	1
2022-03-02 17:36:08.600327	1
2022-03-02 17:36:08.600365	1
2022-03-02 17:36:08.603365	1
2022-03-02 17:36:08.606239	1
2022-03-02 17:36:08.609359	1
2022-03-02 17:36:08.612332	1
2022-03-02 17:36:08.613284	1
2022-03-02 17:36:08.615285	1
2022-03-02 17:36:08.619231	1
2022-03-02 17:36:08.621231	1
2022-03-02 17:36:08.624332	1
2022-03-02 17:36:08.627325	1
2022-03-02 17:36:08.681235	1
2022-03-02 17:36:09.020321	1
2022-03-02 17:36:09.026224	1
2022-03-02 17:36:09.035338	1
2022-03-02 17:36:09.038347	1
2022-03-02 17:36:09.044333	1
2022-03-02 17:36:09.050325	1
2022-03-02 17:36:09.056226	1
2022-03-02 17:36:09.059319	1
2022-03-02 17:36:09.065329	1
2022-03-02 17:36:09.068359	1
2022-03-02 17:36:09.074339	1
2022-03-02 17:36:09.080325	1
2022-03-02 17:36:09.086220	1
2022-03-02 17:36:09.089284	1
2022-03-02 17:36:09.095334	1
2022-03-02 17:36:09.098364	1
2022-03-02 17:36:09.104328	1
2022-03-02 17:36:09.110279	1
2022-03-02 17:36:09.116221	1
2022-03-02 17:36:09.119325	1
2022-03-02 17:36:09.125325	1
2022-03-02 17:36:09.128355	1
2022-03-02 17:36:09.134327	1
2022-03-02 17:36:09.140324	1
2022-03-02 17:36:09.146221	1
2022-03-02 17:36:09.149324	1
2022-03-02 17:36:09.155332	1
2022-03-02 17:36:09.158359	1
2022-03-02 17:36:09.164332	1
2022-03-02 17:36:09.170326	1
2022-03-02 17:36:09.176220	1
2022-03-02 17:36:09.179324	1
2022-03-02 17:36:09.185328	1
2022-03-02 17:36:09.188355	1
2022-03-02 17:36:09.194328	1
2022-03-02 17:36:09.198325	1
2022-03-02 17:36:09.200325	1
2022-03-02 17:36:09.206219	1
2022-03-02 17:36:09.209325	1
2022-03-02 17:36:09.215335	1
2022-03-02 17:36:09.218356	1
2022-03-02 17:36:09.224348	1
2022-03-02 17:36:09.230326	1
2022-03-02 17:36:09.236223	1
2022-03-02 17:36:09.239336	1
2022-03-02 17:36:09.245326	1
2022-03-02 17:36:09.248363	1
2022-03-02 17:36:09.254327	1
2022-03-02 17:36:09.260324	1
2022-03-02 17:36:09.266219	1
2022-03-02 17:36:09.269325	1
2022-03-02 17:36:09.275336	1
2022-03-02 17:36:09.278356	1
2022-03-02 17:36:09.284342	1
2022-03-02 17:36:09.290325	1
2022-03-02 17:36:09.296220	1
2022-03-02 17:36:09.299325	1
2022-03-02 17:36:09.305312	1
2022-03-02 17:36:09.308333	1
2022-03-02 17:36:09.314331	1
2022-03-02 17:36:09.320323	1
2022-03-02 17:36:09.326214	1
2022-03-02 17:36:09.329322	1
2022-03-02 17:36:09.335333	1
2022-03-02 17:36:09.338352	1
2022-03-02 17:36:09.344356	1
2022-03-02 17:36:09.350324	1
2022-03-02 17:36:09.356223	1
2022-03-02 17:36:09.359317	1
2022-03-02 17:36:09.365324	1
2022-03-02 17:36:09.368361	1
2022-03-02 17:36:09.374333	1
2022-03-02 17:36:09.380320	1
2022-03-02 17:36:09.386210	1
2022-03-02 17:36:09.389325	1
2022-03-02 17:36:09.395350	1
2022-03-02 17:36:09.398377	1
2022-03-02 17:36:09.404330	1
2022-03-02 17:36:09.410325	1
2022-03-02 17:36:09.416229	1
2022-03-02 17:36:09.419339	1
2022-03-02 17:36:09.425329	1
2022-03-02 17:36:09.428362	1
2022-03-02 17:36:09.434330	1
2022-03-02 17:36:09.440324	1
2022-03-02 17:36:09.446218	1
2022-03-02 17:36:09.449325	1
2022-03-02 17:36:09.455332	1
2022-03-02 17:36:09.458357	1
2022-03-02 17:36:09.464328	1
2022-03-02 17:36:09.470329	1
2022-03-02 17:36:09.476225	1
2022-03-02 17:36:09.479323	1
2022-03-02 17:36:09.485340	1
2022-03-02 17:36:09.488379	1
2022-03-02 17:36:09.494357	1
2022-03-02 17:36:09.498326	1
2022-03-02 17:36:09.500326	1
2022-03-02 17:36:09.506220	1
2022-03-02 17:36:09.509328	1
2022-03-02 17:36:09.515327	1
2022-03-02 17:36:09.518356	1
2022-03-02 17:36:09.524330	1
2022-03-02 17:36:09.530327	1
2022-03-02 17:36:09.536225	1
2022-03-02 17:36:09.539324	1
2022-03-02 17:36:09.545324	1
2022-03-02 17:36:09.548363	1
2022-03-02 17:36:09.554329	1
2022-03-02 17:36:09.560325	1
2022-03-02 17:36:09.566218	1
2022-03-02 17:36:09.569352	1
2022-03-02 17:36:09.575333	1
2022-03-02 17:36:09.578356	1
2022-03-02 17:36:09.581260	1
2022-03-02 17:36:09.584332	1
2022-03-02 17:36:09.587328	1
2022-03-02 17:36:09.590325	1
2022-03-02 17:36:09.596225	1
2022-03-02 17:36:09.599324	1
2022-03-02 17:36:09.605325	1
2022-03-02 17:36:09.608358	1
2022-03-02 17:36:09.614328	1
2022-03-02 17:36:09.620322	1
2022-03-02 17:36:09.626197	1
2022-03-02 17:36:09.629309	1
2022-03-02 17:36:09.635345	1
2022-03-02 17:36:09.638375	1
2022-03-02 17:36:09.644359	1
2022-03-02 17:36:09.650324	1
2022-03-02 17:36:09.656227	1
2022-03-02 17:36:09.659318	1
2022-03-02 17:36:09.665331	1
2022-03-02 17:36:09.668360	1
2022-03-02 17:36:09.674339	1
2022-03-02 17:36:09.680319	1
2022-03-02 17:36:09.686215	1
2022-03-02 17:36:09.689340	1
2022-03-02 17:36:09.692329	1
2022-03-02 17:36:09.695324	1
2022-03-02 17:36:09.698312	1
2022-03-02 17:36:09.744224	1
2022-03-02 17:36:09.746224	1
2022-03-02 17:36:09.749315	1
2022-03-02 17:36:09.752320	1
2022-03-02 17:36:09.755345	1
2022-03-02 17:36:09.755346	1
2022-03-02 17:36:09.758346	1
2022-03-02 17:36:09.761220	1
2022-03-02 17:36:09.764345	1
2022-03-02 17:36:09.767327	1
2022-03-02 17:36:09.768331	1
2022-03-02 17:36:09.770331	1
2022-03-02 17:36:09.774233	1
2022-03-02 17:36:09.776233	1
2022-03-02 17:36:09.779323	1
2022-03-02 17:36:09.782320	1
2022-03-02 17:36:09.785355	1
2022-03-02 17:36:09.785355	1
2022-03-02 17:36:09.788349	1
2022-03-02 17:36:09.791236	1
2022-03-02 17:36:09.794419	1
2022-03-02 17:36:09.797359	1
2022-03-02 17:36:09.798330	1
2022-03-02 17:36:09.800330	1
2022-03-02 17:36:09.804228	1
2022-03-02 17:36:09.806228	1
2022-03-02 17:36:09.809320	1
2022-03-02 17:36:09.812331	1
2022-03-02 17:36:09.815352	1
2022-03-02 17:36:09.815355	1
2022-03-02 17:36:09.818355	1
2022-03-02 17:36:09.821225	1
2022-03-02 17:36:09.824361	1
2022-03-02 17:36:09.827335	1
2022-03-02 17:36:09.828334	1
2022-03-02 17:36:09.830334	1
2022-03-02 17:36:09.834277	1
2022-03-02 17:36:09.836277	1
2022-03-02 17:36:09.839325	1
2022-03-02 17:36:09.842318	1
2022-03-02 17:36:09.845342	1
2022-03-02 17:36:09.845351	1
2022-03-02 17:36:09.848351	1
2022-03-02 17:36:09.851239	1
2022-03-02 17:36:09.854355	1
2022-03-02 17:36:09.857331	1
2022-03-02 17:36:09.858325	1
2022-03-02 17:36:09.860325	1
2022-03-02 17:36:09.864223	1
2022-03-02 17:36:09.866223	1
2022-03-02 17:36:09.869317	1
2022-03-02 17:36:09.872321	1
2022-03-02 17:36:09.875342	1
2022-03-02 17:36:09.875342	1
2022-03-02 17:36:09.878332	1
2022-03-02 17:36:09.881207	1
2022-03-02 17:36:09.884348	1
2022-03-02 17:36:09.887330	1
2022-03-02 17:36:09.888328	1
2022-03-02 17:36:09.890328	1
2022-03-02 17:36:09.894228	1
2022-03-02 17:36:09.896228	1
2022-03-02 17:36:09.899316	1
2022-03-02 17:36:09.902317	1
2022-03-02 17:36:09.905329	1
2022-03-02 17:36:09.905344	1
2022-03-02 17:36:09.908344	1
2022-03-02 17:36:09.911223	1
2022-03-02 17:36:09.914362	1
2022-03-02 17:36:09.917322	1
2022-03-02 17:36:09.918324	1
2022-03-02 17:36:09.920324	1
2022-03-02 17:36:09.924219	1
2022-03-02 17:36:09.926219	1
2022-03-02 17:36:09.929340	1
2022-03-02 17:36:09.932319	1
2022-03-02 17:36:09.935341	1
2022-03-02 17:36:09.935341	1
2022-03-02 17:36:09.938339	1
2022-03-02 17:36:09.941214	1
2022-03-02 17:36:09.944345	1
2022-03-02 17:36:09.947317	1
2022-03-02 17:36:09.948330	1
2022-03-02 17:36:09.950330	1
2022-03-02 17:36:09.954226	1
2022-03-02 17:36:09.956226	1
2022-03-02 17:36:09.959320	1
2022-03-02 17:36:09.962319	1
2022-03-02 17:36:09.965330	1
2022-03-02 17:36:09.965342	1
2022-03-02 17:36:09.968342	1
2022-03-02 17:36:09.971223	1
2022-03-02 17:36:09.974344	1
2022-03-02 17:36:09.977327	1
2022-03-02 17:36:09.978329	1
2022-03-02 17:36:09.980329	1
2022-03-02 17:36:09.984234	1
2022-03-02 17:36:09.986234	1
2022-03-02 17:36:09.989316	1
2022-03-02 17:36:09.992324	1
2022-03-02 17:36:09.995347	1
2022-03-02 17:36:09.995347	1
2022-03-02 17:36:09.998338	1
2022-03-02 17:36:10.001219	1
2022-03-02 17:36:10.004342	1
2022-03-02 17:36:10.007323	1
2022-03-02 17:36:10.008330	1
2022-03-02 17:36:10.010330	1
2022-03-02 17:36:10.014242	1
2022-03-02 17:36:10.016242	1
2022-03-02 17:36:10.019318	1
2022-03-02 17:36:10.022323	1
2022-03-02 17:36:10.025345	1
2022-03-02 17:36:10.025358	1
2022-03-02 17:36:10.028358	1
2022-03-02 17:36:10.031240	1
2022-03-02 17:36:10.034398	1
2022-03-02 17:36:10.037335	1
2022-03-02 17:36:10.038326	1
2022-03-02 17:36:10.040326	1
2022-03-02 17:36:10.044224	1
2022-03-02 17:36:10.046224	1
2022-03-02 17:36:10.049316	1
2022-03-02 17:36:10.052321	1
2022-03-02 17:36:10.055344	1
2022-03-02 17:36:10.055346	1
2022-03-02 17:36:10.058346	1
2022-03-02 17:36:10.061221	1
2022-03-02 17:36:10.064356	1
2022-03-02 17:36:10.067332	1
2022-03-02 17:36:10.068329	1
2022-03-02 17:36:10.070329	1
2022-03-02 17:36:10.074256	1
2022-03-02 17:36:10.076256	1
2022-03-02 17:36:10.079311	1
2022-03-02 17:36:10.082315	1
2022-03-02 17:36:10.085362	1
2022-03-02 17:36:10.085362	1
2022-03-02 17:36:10.088358	1
2022-03-02 17:36:10.091231	1
2022-03-02 17:36:10.094397	1
2022-03-02 17:36:10.097332	1
2022-03-02 17:36:10.098326	1
2022-03-02 17:36:10.100326	1
2022-03-02 17:36:10.104224	1
2022-03-02 17:36:10.106224	1
2022-03-02 17:36:10.109319	1
2022-03-02 17:36:10.112338	1
2022-03-02 17:36:10.115354	1
2022-03-02 17:36:10.115361	1
2022-03-02 17:36:10.118361	1
2022-03-02 17:36:10.121220	1
2022-03-02 17:36:10.124365	1
2022-03-02 17:36:10.127333	1
2022-03-02 17:36:10.128332	1
2022-03-02 17:36:10.130332	1
2022-03-02 17:36:10.134263	1
2022-03-02 17:36:10.136263	1
2022-03-02 17:36:10.139315	1
2022-03-02 17:36:10.142321	1
2022-03-02 17:36:10.145338	1
2022-03-02 17:36:10.145339	1
2022-03-02 17:36:10.148339	1
2022-03-02 17:36:10.151236	1
2022-03-02 17:36:10.154371	1
2022-03-02 17:36:10.157337	1
2022-03-02 17:36:10.158326	1
2022-03-02 17:36:10.160326	1
2022-03-02 17:36:10.164222	1
2022-03-02 17:36:10.166222	1
2022-03-02 17:36:10.169317	1
2022-03-02 17:36:10.172329	1
2022-03-02 17:36:10.175347	1
2022-03-02 17:36:10.175347	1
2022-03-02 17:36:10.178341	1
2022-03-02 17:36:10.181254	1
2022-03-02 17:36:11.220326	1
2022-03-02 17:36:11.701313	2
2022-03-02 17:36:11.703313	2
2022-03-02 17:36:11.709279	2
2022-03-02 17:36:11.712786	2
2022-03-02 17:36:11.715286	2
2022-03-02 17:36:11.724301	2
2022-03-02 17:36:11.730282	2
2022-03-02 17:36:11.733294	2
2022-03-02 17:36:11.736205	2
2022-03-02 17:36:11.739278	2
2022-03-02 17:36:11.743278	2
2022-03-02 17:36:11.745278	2
2022-03-02 17:36:11.749190	2
2022-03-02 17:36:11.751190	2
2022-03-02 17:36:11.754291	2
2022-03-02 17:36:11.757291	2
2022-03-02 17:36:11.763292	2
2022-03-02 17:36:11.766203	2
2022-03-02 17:36:11.769283	2
2022-03-02 17:36:11.772295	2
2022-03-02 17:36:11.773279	2
2022-03-02 17:36:11.775279	2
2022-03-02 17:36:11.781190	2
2022-03-02 17:36:11.784301	2
2022-03-02 17:36:11.787295	2
2022-03-02 17:36:11.790280	2
2022-03-02 17:36:11.793315	2
2022-03-02 17:36:11.796193	2
2022-03-02 17:36:11.805251	2
2022-03-02 17:36:11.811190	2
2022-03-02 17:36:11.814287	2
2022-03-02 17:36:11.820278	2
2022-03-02 17:36:11.823281	2
2022-03-02 17:36:11.829249	2
2022-03-02 17:36:11.832750	2
2022-03-02 17:36:11.835250	2
2022-03-02 17:36:11.844267	2
2022-03-02 17:36:11.850250	2
2022-03-02 17:36:11.853277	2
2022-03-02 17:36:11.859277	2
2022-03-02 17:36:11.865236	2
2022-03-02 17:36:11.871224	2
2022-03-02 17:36:11.874280	2
2022-03-02 17:36:11.877257	2
2022-03-02 17:36:11.883284	2
2022-03-02 17:36:11.889245	2
2022-03-02 17:36:11.895253	2
2022-03-02 17:36:11.901183	2
2022-03-02 17:36:11.904265	2
2022-03-02 17:36:11.910248	2
2022-03-02 17:36:11.913306	2
2022-03-02 17:36:11.916188	2
2022-03-02 17:36:11.925275	2
2022-03-02 17:36:11.931188	2
2022-03-02 17:36:11.934303	2
2022-03-02 17:36:11.940280	2
2022-03-02 17:36:11.943280	2
2022-03-02 17:36:11.949247	2
2022-03-02 17:36:11.952763	2
2022-03-02 17:36:11.955263	2
2022-03-02 17:36:11.964294	2
2022-03-02 17:36:11.970249	2
2022-03-02 17:36:11.973286	2
2022-03-02 17:36:11.979279	2
2022-03-02 17:36:11.985253	2
2022-03-02 17:36:11.991189	2
2022-03-02 17:36:11.994268	2
2022-03-02 17:36:11.997261	2
2022-03-02 17:36:12.003283	2
2022-03-02 17:36:12.009250	2
2022-03-02 17:36:12.015286	2
2022-03-02 17:36:12.021189	2
2022-03-02 17:36:12.024266	2
2022-03-02 17:36:12.030251	2
2022-03-02 17:36:12.033278	2
2022-03-02 17:36:12.036192	2
2022-03-02 17:36:12.045236	2
2022-03-02 17:36:12.051176	2
2022-03-02 17:36:12.054314	2
2022-03-02 17:36:12.060273	2
2022-03-02 17:36:12.063273	2
2022-03-02 17:36:12.069243	2
2022-03-02 17:36:12.072747	2
2022-03-02 17:36:12.075247	2
2022-03-02 17:36:12.084273	2
2022-03-02 17:36:12.090243	2
2022-03-02 17:36:12.093274	2
2022-03-02 17:36:12.099269	2
2022-03-02 17:36:12.105248	2
2022-03-02 17:36:12.111184	2
2022-03-02 17:36:12.114263	2
2022-03-02 17:36:12.117258	2
2022-03-02 17:36:12.123283	2
2022-03-02 17:36:12.129248	2
2022-03-02 17:36:12.135255	2
2022-03-02 17:36:12.141188	2
2022-03-02 17:36:12.144262	2
2022-03-02 17:36:12.150250	2
2022-03-02 17:36:12.153278	2
2022-03-02 17:36:12.156193	2
2022-03-02 17:36:12.165248	2
2022-03-02 17:36:12.171195	2
2022-03-02 17:36:12.174281	2
2022-03-02 17:36:12.180291	2
2022-03-02 17:36:12.183258	2
2022-03-02 17:36:12.189235	2
2022-03-02 17:36:12.192750	2
2022-03-02 17:36:12.195250	2
2022-03-02 17:36:12.204269	2
2022-03-02 17:36:12.210245	2
2022-03-02 17:36:12.213277	2
2022-03-02 17:36:12.219271	2
2022-03-02 17:36:12.225249	2
2022-03-02 17:36:12.231186	2
2022-03-02 17:36:12.234278	2
2022-03-02 17:36:12.237252	2
2022-03-02 17:36:12.243266	2
2022-03-02 17:36:12.249243	2
2022-03-02 17:36:12.255249	2
2022-03-02 17:36:12.261182	2
2022-03-02 17:36:12.264282	2
2022-03-02 17:36:12.270244	2
2022-03-02 17:36:12.273280	2
2022-03-02 17:36:12.276189	2
2022-03-02 17:36:12.285247	2
2022-03-02 17:36:12.291186	2
2022-03-02 17:36:12.294274	2
2022-03-02 17:36:12.300268	2
2022-03-02 17:36:12.303268	2
2022-03-02 17:36:12.309239	2
2022-03-02 17:36:12.312741	2
2022-03-02 17:36:12.315241	2
2022-03-02 17:36:12.324280	2
2022-03-02 17:36:12.330248	2
2022-03-02 17:36:12.333280	2
2022-03-02 17:36:12.339276	2
2022-03-02 17:36:12.345246	2
2022-03-02 17:36:12.351187	2
2022-03-02 17:36:12.354259	2
2022-03-02 17:36:12.357288	2
2022-03-02 17:36:12.363280	2
2022-03-02 17:36:12.369301	2
2022-03-02 17:36:12.375280	2
2022-03-02 17:36:12.381188	2
2022-03-02 17:36:12.384263	2
2022-03-02 17:36:12.390276	2
2022-03-02 17:36:12.393305	2
2022-03-02 17:36:12.396189	2
2022-03-02 17:36:12.405279	2
2022-03-02 17:36:12.411188	2
2022-03-02 17:36:12.414323	2
2022-03-02 17:36:12.420276	2
2022-03-02 17:36:12.423278	2
2022-03-02 17:36:12.429277	2
2022-03-02 17:36:12.432751	2
2022-03-02 17:36:12.435251	2
2022-03-02 17:36:12.444267	2
2022-03-02 17:36:12.450250	2
2022-03-02 17:36:12.453257	2
2022-03-02 17:36:12.459279	2
2022-03-02 17:36:12.465249	2
2022-03-02 17:36:12.471185	2
2022-03-02 17:36:12.474262	2
2022-03-02 17:36:12.477255	2
2022-03-02 17:36:12.483280	2
2022-03-02 17:36:12.489241	2
2022-03-02 17:36:12.495242	2
2022-03-02 17:36:12.501179	2
2022-03-02 17:36:12.504257	2
2022-03-02 17:36:12.510240	2
2022-03-02 17:36:12.513284	2
2022-03-02 17:36:12.516217	2
2022-03-02 17:36:12.519274	2
2022-03-02 17:36:12.525276	2
2022-03-02 17:36:12.531187	2
2022-03-02 17:36:12.534324	2
2022-03-02 17:36:12.540273	2
2022-03-02 17:36:12.543281	2
2022-03-02 17:36:12.549245	2
2022-03-02 17:36:12.552260	2
2022-03-02 17:36:12.555285	2
2022-03-02 17:36:12.561176	2
2022-03-02 17:36:12.564329	2
2022-03-02 17:36:12.570273	2
2022-03-02 17:36:12.573282	2
2022-03-02 17:36:12.579270	2
2022-03-02 17:36:12.585247	2
2022-03-02 17:36:12.588687	2
2022-03-02 17:36:12.591187	2
2022-03-02 17:36:12.597289	2
2022-03-02 17:36:12.600287	2
2022-03-02 17:36:12.603311	2
2022-03-02 17:36:12.609279	2
2022-03-02 17:36:12.615279	2
2022-03-02 17:36:12.621186	2
2022-03-02 17:36:12.624293	2
2022-03-02 17:36:12.630275	2
2022-03-02 17:36:12.633313	2
2022-03-02 17:36:12.636202	2
2022-03-02 17:36:12.639274	2
2022-03-02 17:36:12.645274	2
2022-03-02 17:36:12.651187	2
2022-03-02 17:36:12.654285	2
2022-03-02 17:36:12.660280	2
2022-03-02 17:36:12.663299	2
2022-03-02 17:36:12.669271	2
2022-03-02 17:36:12.672279	2
2022-03-02 17:36:12.675270	2
2022-03-02 17:36:12.681179	2
2022-03-02 17:36:12.684305	2
2022-03-02 17:36:12.687282	2
2022-03-02 17:36:12.690269	2
2022-03-02 17:36:12.690298	2
2022-03-02 17:36:12.693298	2
2022-03-02 17:36:12.699268	2
2022-03-02 17:36:12.705275	2
2022-03-02 17:36:12.708680	2
2022-03-02 17:36:12.711180	2
2022-03-02 17:36:12.717286	2
2022-03-02 17:36:12.720276	2
2022-03-02 17:36:12.723296	2
2022-03-02 17:36:12.726222	2
2022-03-02 17:36:12.729275	2
2022-03-02 17:36:12.735277	2
2022-03-02 17:36:12.741188	2
2022-03-02 17:36:12.744290	2
2022-03-02 17:36:12.750277	2
2022-03-02 17:36:12.752810	2
2022-03-02 17:36:12.753310	2
2022-03-02 17:36:12.756205	2
2022-03-02 17:36:12.759274	2
2022-03-02 17:36:12.763274	2
2022-03-02 17:36:12.765274	2
2022-03-02 17:36:12.771186	2
2022-03-02 17:36:12.774308	2
2022-03-02 17:36:12.777291	2
2022-03-02 17:36:12.780275	2
2022-03-02 17:36:12.783310	2
2022-03-02 17:36:12.789281	2
2022-03-02 17:36:12.792289	2
2022-03-02 17:36:12.795279	2
